"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","genename","ensembl"
"8079",12584.1730857654,-0.162217070254673,0.027849551153389,-5.82476426141371,5.71932725968951e-09,3.94316909693736e-08,"MLF2","myeloid leukemia factor 2","ENSG00000089693"
"27239",203.027285217571,0.679852452133957,0.131347029627233,5.1760017265971,2.26691359172595e-07,1.33468386965307e-06,"GPR162","G protein-coupled receptor 162","ENSG00000250510"
"8078",9287.42177450586,-0.132733576678294,0.0261794177121111,-5.0701500750679,3.97502131647284e-07,2.2675026684552e-06,"USP5","ubiquitin specific peptidase 5","ENSG00000111667"
"7167",35368.9530266244,-0.0629551743917965,0.0247779737329762,-2.54077169788955,0.0110608117576406,0.0301000453264554,"TPI1","triosephosphate isomerase 1","ENSG00000111669"
"84727",512.848979102769,0.406111421395394,0.0816311807347302,4.97495464037326,6.52629200964625e-07,3.64986524350886e-06,"SPSB2","splA/ryanodine receptor domain and SOCS box containing 2","ENSG00000111671"
"2026",2092.26495916596,0.190281763875673,0.0464219342696116,4.09896241657113,4.15006411824509e-05,0.000181725558766287,"ENO2","enolase 2","ENSG00000111674"
"1822",10548.6957851733,-0.152794864659514,0.0291059289998862,-5.24961304825938,1.52419038884153e-07,9.14838960951008e-07,"ATN1","atrophin 1","ENSG00000111676"
"11331",20395.025602124,-0.120589919713999,0.0240518446403571,-5.01374932015229,5.33795220897582e-07,3.01294182033301e-06,"PHB2","prohibitin 2","ENSG00000215021"
"10436",6505.00156364528,0.215607943284276,0.0317479802808562,6.79123337538059,1.11178904357655e-11,9.63379525725805e-11,"EMG1","EMG1 N1-specific pseudouridine methyltransferase","ENSG00000126749"
"10162",2178.31900665296,0.1939775075849,0.0425736095502567,4.55628521128602,5.20662279047709e-06,2.5944475890288e-05,"LPCAT3","lysophosphatidylcholine acyltransferase 3","ENSG00000111684"
"716",36.835062077885,-0.914195715453358,0.312521854757393,-2.92522171341597,0.00344210887414908,0.0106169768448846,"C1S","complement C1s","ENSG00000182326"
"715",632.374350110874,-0.238446932678059,0.0734698560498029,-3.24550700788665,0.0011724167880599,0.00400059493857594,"C1R","complement C1r","ENSG00000159403"
"51279",504.664417531104,0.32748010032906,0.0836535455556195,3.914718714598,9.0509661554523e-05,0.000374363507453815,"C1RL","complement C1r subcomponent like","ENSG00000139178"
"283314",171.623409369706,0.630717211481935,0.137207046862568,4.59682812147167,4.28971200470326e-06,2.16409828929674e-05,"C1RL-AS1","C1RL antisense RNA 1","ENSG00000205885"
"83758",66.2068531528533,0.64312681600529,0.219669600064799,2.92770058221792,0.00341478718759677,0.0105442490250796,"RBP5","retinol binding protein 5","ENSG00000139194"
"9746",294.186608611035,0.511777419897243,0.104327567775104,4.90548596896717,9.31963030317258e-07,5.11309220479317e-06,"CLSTN3","calsyntenin 3","ENSG00000139182"
"55810",1268.28730309537,0.198386035153189,0.0527985374451685,3.75741535187815,0.000171677412213474,0.000679653173452887,"FOXJ2","forkhead box J2","ENSG00000065970"
"719",62.2104788500994,0.7244490926909,0.224308339574468,3.22970199888796,0.00123919307756138,0.0042099688848475,"C3AR1","complement C3a receptor 1","ENSG00000171860"
"440078",36.7985200422877,-0.853155105702935,0.304437433576627,-2.80239882356056,0.00507241240381395,0.0150107708452152,"FAM66C","family with sequence similarity 66 member C","ENSG00000226711"
"57494",2307.66837797147,0.196114165536858,0.0412370923844719,4.75577093817377,1.97690526055809e-06,1.04296560773545e-05,"RIMKLB","ribosomal modification protein rimK like family member B","ENSG00000166532"
"2",840.52649587904,-0.568447262593435,0.157108636179001,-3.61817960118867,0.000296682491335989,0.00112740347154452,"A2M","alpha-2-macroglobulin","ENSG00000175899"
"642846",518.705099289619,0.258581476213256,0.0830606436646536,3.11316484925453,0.00185092600763885,0.00607487554392958,"LOC642846","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like",NA
"101930452",482.428485981664,0.31515160345657,0.0829396871130088,3.79976841517575,0.000144831368320218,0.000580820174235067,"LINC02367","long intergenic non-protein coding RNA 2367","ENSG00000260423"
"728715",3586.59284539564,0.337522824624207,0.0364223696484888,9.26691008524789,1.91616441736222e-20,2.82264795022939e-19,"LOC728715","ovostatin homolog 2","ENSG00000308602"
"105369647",883.331209264677,0.170418334639855,0.0680067402418681,2.50590359181688,0.012213891750017,0.0329042185347696,"LOC105369647","uncharacterized LOC105369647",NA
"107987172",44.013534374725,0.817982910251401,0.269343934744687,3.03694572156144,0.00238988486037819,0.00765097942762807,NA,NA,NA
"440081",855.712852865641,0.266985900765412,0.0728208034709086,3.6663410459632,0.000246045738849956,0.000948090077312413,"DDX12P","DEAD/H-box helicase 12, pseudogene",NA
"408186",727.501183527093,0.352030321503001,0.0701180974956874,5.02053441373895,5.15279180563714e-07,2.91207677320586e-06,"LOC408186","alpha-2-macroglobulin like 1 pseudogene",NA
"9976",236.967385178408,-0.436592022267476,0.119482598621061,-3.65402181829111,0.000258164315374601,0.000991058991639032,"CLEC2B","C-type lectin domain family 2 member B","ENSG00000110852"
"55110",1710.84987215483,-0.131887201393767,0.0517386657267867,-2.54910325848402,0.0108000317504927,0.0294793648531676,"MAGOHB","mago homolog B, exon junction complex subunit","ENSG00000111196"
"55359",41.6507705665617,0.984082540690327,0.284371264985174,3.46055548454108,0.000539062132498451,0.00196528345879167,"STYK1","serine/threonine/tyrosine kinase 1","ENSG00000060140"
"11272",57.9539340559086,1.06119329599622,0.243770749780244,4.35324294220235,1.34138359836305e-05,6.31150387054415e-05,"PRR4","proline rich 4","ENSG00000111215"
"2120",1371.01592936699,-0.231292015198922,0.0523977168083087,-4.41416209116666,1.01401964468076e-05,4.8532543537513e-05,"ETV6","ETS variant transcription factor 6","ENSG00000139083"
"4040",4963.83513647262,-0.147948886787171,0.0380678045097708,-3.88645703876087,0.00010171791822198,0.000417809083449423,"LRP6","LDL receptor related protein 6","ENSG00000070018"
"54682",863.189307349029,-0.260727308028281,0.0653925903595386,-3.98710781442915,6.68836367356855e-05,0.000283350264050541,"MANSC1","MANSC domain containing 1","ENSG00000111261"
"80824",785.951615628046,0.440818355147198,0.0704273393443689,6.25919364909877,3.86973108910723e-10,2.9756396890583e-09,"DUSP16","dual specificity phosphatase 16","ENSG00000111266"
"1389",2420.92011117967,0.166028771869073,0.0422702494966301,3.92779256915218,8.57291010240842e-05,0.000356619136006056,"CREBL2","cAMP responsive element binding protein like 2","ENSG00000111269"
"2842",691.313882059037,-0.333889426980672,0.0697353764313619,-4.78794901622576,1.68494438042311e-06,8.97124414032035e-06,"GPR19","G protein-coupled receptor 19","ENSG00000183150"
"1027",2504.4828901322,-0.489062978186824,0.0433126402967655,-11.2914607568578,1.44613056835879e-29,3.17051466436483e-28,"CDKN1B","cyclin dependent kinase inhibitor 1B","ENSG00000111276"
"105369663",284.712306679578,-0.523947926009484,0.110657611760756,-4.73485662371126,2.19210007387299e-06,1.14923357676086e-05,"LOC105369663","uncharacterized LOC105369663",NA
"9052",10264.3187290096,-0.290289146430606,0.0280057459159484,-10.3653424301509,3.56479336435919e-25,6.47929942305867e-24,"GPRC5A","G protein-coupled receptor class C group 5 member A","ENSG00000013588"
"50865",626.094501552244,0.314061015742767,0.0741601879716558,4.23490048141197,2.28652945653825e-05,0.000104488647387387,"HEBP1","heme binding protein 1","ENSG00000013583"
"93164",150.000672528168,0.638139546324879,0.148615520668877,4.29389570788294,1.75564969638592e-05,8.14006024627561e-05,"HTR7P1","5-hydroxytryptamine receptor 7 pseudogene 1","ENSG00000293237"
"57613",725.871446735085,0.499986052812858,0.0784650566491596,6.37208553927951,1.86474824941999e-10,1.46898623017923e-09,"FAM234B","family with sequence similarity 234 member B","ENSG00000084444"
"55729",3281.40951347981,0.171744057915835,0.0365024006212387,4.70500720481126,2.53856989037446e-06,1.31799788503247e-05,"ATF7IP","activating transcription factor 7 interacting protein","ENSG00000171681"
"51729",8492.01865844655,-0.105432443888402,0.0268355962257745,-3.92882807601413,8.53608370936496e-05,0.000355415212713223,"WBP11","WW domain binding protein 11","ENSG00000084463"
"4256",325.003112858552,-3.30313870850036,0.142655601911828,-23.1546372118071,1.30549955425782e-118,2.39214219137095e-116,"MGP","matrix Gla protein","ENSG00000111341"
"397",77.4423503939568,-0.88792849275741,0.21451940418972,-4.13915233501268,3.48591432734399e-05,0.000154717481507835,"ARHGDIB","Rho GDP dissociation inhibitor beta","ENSG00000111348"
"85004",5.93718543815161,2.29797559638692,0.859683924759984,2.67304707021071,0.00751657027803813,0.0214007656551823,"RERG","RAS like estrogen regulated growth inhibitor","ENSG00000134533"
"5800",102.522549563035,-1.40371799836012,0.193879792969709,-7.24014595259773,4.48202143750898e-13,4.34476555520763e-12,"PTPRO","protein tyrosine phosphatase receptor type O","ENSG00000151490"
"105369673",13.2301560280638,3.55437975113457,0.717160809474804,4.95618235711673,7.18917458111202e-07,4.00073127676797e-06,"LOC105369673","uncharacterized LOC105369673",NA
"2059",5042.94106397205,0.210600706318597,0.0312752842274424,6.73377433717471,1.65317511571281e-11,1.41562540873614e-10,"EPS8","EGFR pathway substrate 8, signaling adaptor","ENSG00000151491"
"11171",14741.9076796764,-0.084043177847031,0.0283624718248254,-2.96318241816529,0.00304476069990188,0.00953359497838129,"STRAP","serine/threonine kinase receptor associated protein","ENSG00000023734"
"51071",1634.40768477411,0.143808335480459,0.0474396409163967,3.03139595288872,0.00243425800205088,0.00777431016724144,"DERA","deoxyribose-phosphate aldolase","ENSG00000023697"
"4257",1686.25152388578,0.884049236492353,0.0504824453563746,17.5120129433413,1.16017927956537e-68,8.02089589044306e-67,"MGST1","microsomal glutathione S-transferase 1","ENSG00000008394"
"54477",1775.45263192647,0.177031297880882,0.0461926540039062,3.83245565119318,0.00012687047575676,0.000512990093757779,"PLEKHA5","pleckstrin homology domain containing A5","ENSG00000052126"
"5139",1375.75630514388,1.03409905936651,0.0595853033037716,17.3549348921591,1.81005534080807e-67,1.20695346956013e-65,"PDE3A","phosphodiesterase 3A","ENSG00000172572"
"53919",206.300527088378,0.956272969664689,0.131757185583044,7.25784301958977,3.93311620109944e-13,3.82913921988679e-12,"SLCO1C1","solute carrier organic anion transporter family member 1C1","ENSG00000139155"
"6579",13.0016955018699,-1.35062739044579,0.506625770176264,-2.66592713982134,0.00767763303966324,0.0217905167419632,"SLCO1A2","solute carrier organic anion transporter family member 1A2","ENSG00000084453"
"79912",1464.53415485784,0.218550444494718,0.0497668605219129,4.3914854624693,1.12578864066711e-05,5.3540882851562e-05,"PYROXD1","pyridine nucleotide-disulphide oxidoreductase domain 1","ENSG00000121350"
"5965",3131.61666180651,0.129147138341777,0.037445781617171,3.44891020468258,0.000562853840967951,0.00204705654897973,"RECQL","RecQ like helicase","ENSG00000004700"
"80763",7.30492929815879,-3.84758773599459,0.995549977526504,-3.86478612108868,0.000111186584886275,0.00045356076926097,"SPX","spexin hormone","ENSG00000134548"
"3945",46823.4971208775,-0.19986537974583,0.0251798347183768,-7.93751754057239,2.06267882269981e-15,2.31632562561078e-14,"LDHB","lactate dehydrogenase B","ENSG00000111716"
"105369689",3.87372466295212,-5.47058705879741,1.40464722187471,-3.89463416408292,9.83470463271039e-05,0.00040477460374731,"KCNJ8-AS1","KCNJ8 antisense RNA 1",NA
"3764",57.8503499535907,-9.35697224162585,1.19606232501489,-7.82314771223091,5.15185929904265e-15,5.61744580947379e-14,"KCNJ8","potassium inwardly rectifying channel subfamily J member 8","ENSG00000121361"
"6489",113.27014493461,-0.927093888607895,0.172917773175809,-5.36147251714433,8.25462826688187e-08,5.08313693658425e-07,"ST8SIA1","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1","ENSG00000111728"
"112268093",7.24531166482588,-2.27089701434846,0.770499667080322,-2.94730434206888,0.00320557539496847,0.00998303969210989,"LOC112268093","uncharacterized LOC112268093",NA
"105369151",27.2367436467361,-2.31090981365247,0.39991840472766,-5.7784532703019,7.53904762354983e-09,5.14426446683518e-08,"LOC105369151","uncharacterized LOC105369151",NA
"55500",2668.84823668402,-0.422882137986103,0.0427658735684362,-9.8883081929657,4.67867642081809e-23,7.74783315006598e-22,"ETNK1","ethanolamine kinase 1","ENSG00000139163"
"3845",2139.23105512565,0.198867507966978,0.0460295150077167,4.32043457189672,1.55722224058493e-05,7.26940241472724e-05,"KRAS","KRAS proto-oncogene, GTPase","ENSG00000133703"
"160492",21.049607395701,1.54544036747253,0.450939405103297,3.42715750715667,0.000609935174910471,0.00220229397182509,"LMNTD1","lamin tail domain containing 1","ENSG00000152936"
"11228",13451.7341617445,-0.276651579407563,0.0259490267399693,-10.661347039326,1.54345545404804e-26,2.96054459773061e-25,"RASSF8","Ras association domain family member 8","ENSG00000123094"
"3709",1638.78140404451,-0.138558883619337,0.0528186884213233,-2.62329277308218,0.00870844033237646,0.0243542409990198,"ITPR2","inositol 1,4,5-trisphosphate receptor type 2","ENSG00000123104"
"55726",2934.30622531425,-0.141395132236536,0.0390422504993544,-3.62159277265212,0.000292794768078844,0.00111413278456204,"INTS13","integrator complex subunit 13","ENSG00000064102"
"26127",1482.31793729199,-0.126462435064725,0.0534638082291743,-2.36538397195051,0.0180113861074955,0.046334964055557,"FGFR1OP2","FGFR1 oncogene partner 2","ENSG00000111790"
"23012",1299.1826920738,-0.330198256457006,0.0535282810752507,-6.16866915626918,6.88671507348418e-10,5.18412773300556e-09,"STK38L","serine/threonine kinase 38 like","ENSG00000211455"
"56938",300.970889548477,0.691417534498519,0.107993175014236,6.40241880477514,1.52934464478346e-10,1.21239428786949e-09,"BMAL2","basic helix-loop-helix ARNT like 2","ENSG00000029153"
"8496",8929.74741446014,-0.241647460440316,0.0276733229144894,-8.73214471521933,2.49888205632703e-18,3.31098199797169e-17,"PPFIBP1","PPFIA binding protein 1","ENSG00000110841"
"55297",1064.45206944773,0.273148994435271,0.0567683048205994,4.81164613420258,1.49692221821559e-06,8.01368953780117e-06,"CCDC91","coiled-coil domain containing 91","ENSG00000123106"
"105369711",2.94550459269036,3.88505030265236,1.45715998449438,2.66617965356798,0.00767186833458027,0.0217768977990894,"LOC105369711","uncharacterized LOC105369711",NA
"83857",148.150298314309,-0.408515241379202,0.149339571748971,-2.73547885931993,0.00622895873126276,0.0180912721501546,"TMTC1","transmembrane O-mannosyltransferase targeting cadherins 1","ENSG00000133687"
"65981",640.567045025847,0.288900719495222,0.0728059043081253,3.96809465167209,7.24495600742185e-05,0.000305323146027064,"CAPRIN2","caprin family member 2","ENSG00000110888"
"441631",2278.02491014626,-0.441037157361901,0.0441769467377014,-9.98342325422668,1.80142244148717e-23,3.03441397505514e-22,"TSPAN11","tetraspanin 11","ENSG00000110900"
"1663",2829.54376399914,0.1373831416185,0.0409481076695538,3.35505471283716,0.000793492890323381,0.00279651958750717,"DDX11","DEAD/H-box helicase 11","ENSG00000013573"
"58516",5578.38470114916,-0.119377481360259,0.0331581200531189,-3.60024878277229,0.000317912855300941,0.00120361497274863,"SINHCAF","SIN3-HDAC complex associated factor","ENSG00000139146"
"160518",1832.77190199028,0.262191848803825,0.0459929693240274,5.7006940986272,1.19320585476679e-08,7.98944550051511e-08,"DENND5B","DENN domain containing 5B","ENSG00000170456"
"196394",295.998482017826,0.441286413713856,0.107401738137707,4.10874555072893,3.97814082200439e-05,0.00017470642604508,"AMN1","antagonist of mitotic exit network 1 homolog","ENSG00000151743"
"636",1989.65085423844,0.216530424878826,0.0462254032970055,4.68423008637879,2.81014202611196e-06,1.44997667089083e-05,"BICD1","BICD cargo adaptor 1","ENSG00000151746"
"121512",1363.91285140631,0.372914451528574,0.0524012682991472,7.1165157568265,1.10689527444649e-12,1.03687471718516e-11,"FGD4","FYVE, RhoGEF and PH domain containing 4","ENSG00000139132"
"10059",6713.46690268519,-0.102589166805447,0.0301434228453396,-3.40336820180687,0.000665605169821877,0.00238079817766156,"DNM1L","dynamin 1 like","ENSG00000087470"
"84920",606.567998864517,0.293765204279807,0.073835993316916,3.97861789464819,6.93170377098956e-05,0.000292888525666597,"ALG10","ALG10 alpha-1,2-glucosyltransferase","ENSG00000139133"
"144245",686.103810061588,0.317453734998182,0.0724308589454164,4.38285200010418,1.17135691195084e-05,5.55439555681634e-05,"ALG10B","ALG10 alpha-1,2-glucosyltransferase B","ENSG00000175548"
"55605",1266.77744220114,0.154287993016937,0.0562684959921323,2.74199603697441,0.00610670783827137,0.0177774452672385,"KIF21A","kinesin family member 21A","ENSG00000139116"
"225",10.9015104360563,1.54485735541181,0.566877155964811,2.72520657986739,0.00642612661628477,0.0185848892182505,"ABCD2","ATP binding cassette subfamily D member 2","ENSG00000173208"
"114134",762.427213025331,0.205363793880799,0.0683220942859426,3.00581819142293,0.00264867313055152,0.00839427487356066,"SLC2A13","solute carrier family 2 member 13","ENSG00000151229"
"120892",598.603941050643,-0.257957795027338,0.0806804155124538,-3.19727896031373,0.0013873069074047,0.00465839140034077,"LRRK2","leucine rich repeat kinase 2","ENSG00000188906"
"1272",192.077156892165,1.55535500984302,0.138388317287875,11.239062952168,2.62150115960354e-29,5.65932884436252e-28,"CNTN1","contactin 1","ENSG00000018236"
"29951",3.07132449907113,5.01736581228955,1.45619958094748,3.44552070879254,0.000569960293217103,0.00207022805616874,"PDZRN4","PDZ domain containing ring finger 4","ENSG00000165966"
"283464",1314.11923717273,0.158141797033427,0.0578670728252671,2.73284597461747,0.00627896877328422,0.0182177392137332,"GXYLT1","glucoside xylosyltransferase 1","ENSG00000151233"
"51535",3549.99596036873,-0.193177237479586,0.0375962619007012,-5.13820331366463,2.77377689581434e-07,1.61122122881092e-06,"PPHLN1","periphilin 1","ENSG00000134283"
"80070",129.770174531725,1.07458710158737,0.161986305120518,6.63381451159022,3.27120866267084e-11,2.73162285436366e-10,"ADAMTS20","ADAM metallopeptidase with thrombospondin type 1 motif 20","ENSG00000173157"
"51135",393.064033721747,0.290386809631039,0.0946124325871316,3.06922464300464,0.00214615146034425,0.00693376743309041,"IRAK4","interleukin 1 receptor associated kinase 4","ENSG00000198001"
"84216",245.601107005623,0.674220915521804,0.117347268096066,5.7455186342289,9.16396640120614e-09,6.20046456770891e-08,"TMEM117","transmembrane protein 117","ENSG00000139173"
"4753",79.3412916671106,-1.2424537909193,0.207473539354457,-5.98849277254889,2.11794548812524e-09,1.5206835110343e-08,"NELL2","neural EGFL like 2","ENSG00000184613"
"196527",3737.99230549697,-0.195885417347689,0.036689303373556,-5.33903343307615,9.3443413254545e-08,5.73224727253929e-07,"ANO6","anoctamin 6","ENSG00000177119"
"196528",2047.24980174346,-0.333253429513241,0.0472582504892266,-7.05175130402283,1.76679779488167e-12,1.62929986501813e-11,"ARID2","AT-rich interaction domain 2","ENSG00000189079"
"9169",5593.40142857699,-0.136874291798881,0.0324871824673638,-4.21317828766417,2.51802146352463e-05,0.000114394613474941,"SCAF11","SR-related CTD associated factor 11","ENSG00000139218"
"81539",8816.21723730999,-0.303891090166077,0.0363732855517505,-8.35478801423402,6.55503229237872e-17,7.99877194399738e-16,"SLC38A1","solute carrier family 38 member 1","ENSG00000111371"
"54407",14087.8451727015,-0.453336855854129,0.0326394739680407,-13.8892206503701,7.36321254055462e-44,2.70280267490261e-42,"SLC38A2","solute carrier family 38 member 2","ENSG00000134294"
"55089",9.94534930318345,-1.54491285942399,0.585490839148489,-2.63866273581811,0.00832337409008407,0.0234080615475811,"SLC38A4","solute carrier family 38 member 4","ENSG00000139209"
"91523",134.799980425062,0.584620135729935,0.154482155766041,3.78438618253959,0.000154088403567757,0.000614662732674357,"PCED1B","PC-esterase domain containing 1B","ENSG00000179715"
"79657",2306.38911365965,0.385959758688439,0.0446883758917909,8.63669245047097,5.78638848828719e-18,7.50798064185473e-17,"RPAP3","RNA polymerase II associated protein 3","ENSG00000005175"
"10411",148.882623035086,0.449700701809057,0.1546646806998,2.90758497527896,0.00364231372259944,0.0111611783385379,"RAPGEF3","Rap guanine nucleotide exchange factor 3","ENSG00000079337"
"55652",960.528860253043,0.388280812226056,0.062147626437178,6.24771748312143,4.16494132848465e-10,3.1939247247835e-09,"SLC48A1","solute carrier family 48 member 1","ENSG00000211584"
"51564",2071.01155401588,0.453603860231642,0.0456828156331469,9.92941993493311,3.10053942715396e-23,5.1839731164092e-22,"HDAC7","histone deacetylase 7","ENSG00000061273"
"79022",3355.50712867617,0.763030520577738,0.0363557635045768,20.9878832686784,8.46316296509011e-98,1.08376572106364e-95,"TMEM106C","transmembrane protein 106C","ENSG00000134291"
"1280",108.753809652237,0.56849891946823,0.172550065063409,3.29468968475507,0.000985304205448205,0.00340908599668278,"COL2A1","collagen type II alpha 1 chain","ENSG00000139219"
"29843",1266.05153547556,0.547066600246065,0.0535956020410615,10.2073039468227,1.83903790731854e-24,3.23057181256004e-23,"SENP1","SUMO specific peptidase 1","ENSG00000079387"
"5213",5772.95518550591,0.735470277154849,0.031547239243626,23.3133007764997,3.24971632204985e-120,6.05306665011236e-118,"PFKM","phosphofructokinase, muscle","ENSG00000152556"
"140461",979.887316625437,0.831577551236567,0.0619453688735448,13.4243699950217,4.3527022081537e-41,1.45767016890591e-39,"ASB8","ankyrin repeat and SOCS box containing 8","ENSG00000177981"
"387856",178.765387965265,0.433313428175712,0.133699442160777,3.24095165374469,0.00119131386377257,0.00406077311883035,"CCDC184","coiled-coil domain containing 184","ENSG00000177875"
"121274",216.178803242358,0.396667159487761,0.126199515653771,3.14317497521955,0.00167125904625685,0.00552137736507431,"ZNF641","zinc finger protein 641","ENSG00000167528"
"54934",796.57346576176,0.338022684018111,0.0647076392541969,5.22384509640703,1.75245397784651e-07,1.0437845600609e-06,"KANSL2","KAT8 regulatory NSL complex subunit 2","ENSG00000139620"
"904",3624.93012160496,0.509586572465479,0.0381865225744214,13.3446707924857,1.27231396218147e-40,4.20460587678094e-39,"CCNT1","cyclin T1","ENSG00000129315"
"255411",423.805878185407,0.444463160802158,0.087094517444581,5.10322777877464,3.33908698386804e-07,1.92225651193916e-06,"SPMIP11","sperm microtubule inner protein 11","ENSG00000257987"
"112",2098.66961483065,0.506045020532968,0.0450856040219236,11.2240931780995,3.10555918639854e-29,6.68510916361513e-28,"ADCY6","adenylate cyclase 6","ENSG00000174233"
"784",769.325652208829,0.820330257237247,0.0692561486689379,11.844872592593,2.28765755936417e-32,5.68458942369897e-31,"CACNB3","calcium voltage-gated channel auxiliary subunit beta 3","ENSG00000167535"
"9416",5894.32343656245,0.425497821566031,0.0300845396840668,14.1434047532188,2.05115344675533e-45,7.86205720798839e-44,"DDX23","DEAD-box helicase 23","ENSG00000174243"
"105369755",337.365326881469,0.417556018942697,0.0982950951959053,4.24798427745041,2.15702528616583e-05,9.89279872244883e-05,"LOC105369755","uncharacterized LOC105369755",NA
"27289",43.1106892370614,1.21231196814034,0.28282289583521,4.28647038833343,1.81534387623369e-05,8.39438249539496e-05,"RND1","Rho family GTPase 1","ENSG00000172602"
"51303",815.660421400719,0.909637569431615,0.0671573302244441,13.5448739012041,8.49596688484236e-42,2.93684204985548e-40,"FKBP11","FKBP prolyl isomerase 11","ENSG00000134285"
"377",13499.1217804904,0.436704978842735,0.0250104823202431,17.4608779331406,2.8452460716489e-68,1.94321684735827e-66,"ARF3","ARF GTPase 3","ENSG00000134287"
"7480",360.907637956178,0.900682337645141,0.0970303549610246,9.28248008581366,1.65578738718718e-20,2.44228639610108e-19,"WNT10B","Wnt family member 10B","ENSG00000169884"
"23109",87.2692845763908,0.465119498221988,0.189503914510778,2.45440575421747,0.0141117650187632,0.0373650093976603,"DDN","dendrin","ENSG00000181418"
"105369758",228.315106088739,0.947503072415938,0.120121283007662,7.88788671492548,3.07346560840279e-15,3.40726846444575e-14,"DDN-AS1","DDN and PRKAG1 antisense RNA 1","ENSG00000257913"
"5571",3687.6091471837,0.921612245914306,0.0384389253866638,23.9760148506663,4.94850427068368e-127,1.02320540598779e-124,"PRKAG1","protein kinase AMP-activated non-catalytic subunit gamma 1","ENSG00000181929"
"8085",5191.11489851449,0.558370484956313,0.131196370976999,4.25599032045029,2.08125711023082e-05,9.56317487265693e-05,"KMT2D","lysine methyltransferase 2D","ENSG00000167548"
"121268",207.012495918962,1.13140817446995,0.130456333567057,8.67269639989069,4.22006034200763e-18,5.53296800396557e-17,"RHEBL1","RHEB like 1","ENSG00000167550"
"55716",627.568514058141,0.821845517932093,0.0792081999540746,10.3757630953437,3.19648277275352e-25,5.81925110923415e-24,"LMBR1L","limb development membrane protein 1 like","ENSG00000139636"
"10376",64274.7801791507,0.424103434531189,0.0222273878361511,19.0802193068058,3.68708581723602e-81,3.32398160595462e-79,"TUBA1B","tubulin alpha 1b","ENSG00000123416"
"7846",9775.92828744563,0.409260169452244,0.0381775719154455,10.7199109036756,8.20823651922727e-27,1.60448599020246e-25,"TUBA1A","tubulin alpha 1a","ENSG00000167552"
"84790",28216.5271094045,0.136536458800174,0.0227976825976842,5.98904990518831,2.11070396236178e-09,1.5164502997676e-08,"TUBA1C","tubulin alpha 1c","ENSG00000167553"
"101927267",115.616508839723,0.743195445923896,0.175063800218081,4.245283405239,2.18317307318698e-05,0.00010005941908132,"TROAP-AS1","TROAP and PRPH antisense RNA 1","ENSG00000258334"
"10024",1803.88356674887,0.621828055392258,0.0500758160683787,12.4177318357258,2.09414705101668e-35,5.90711967907559e-34,"TROAP","trophinin associated protein","ENSG00000135451"
"79962",1071.93330795627,0.189715739529421,0.059847641918624,3.16997852291961,0.00152450205414715,0.00507371932905617,"DNAJC22","DnaJ heat shock protein family (Hsp40) member C22","ENSG00000178401"
"65244",1396.53317202756,0.296841148763628,0.0527296170420439,5.62949563102161,1.80737350400973e-08,1.18621386235793e-07,"SPATS2","spermatogenesis associated serine rich 2","ENSG00000123352"
"23416",158.927972676035,1.12007770522132,0.153786690003522,7.28332019627749,3.257029325262e-13,3.18468229643189e-12,"KCNH3","potassium voltage-gated channel subfamily H member 3","ENSG00000135519"
"10445",3053.93289199117,0.666127933673509,0.0397164151716045,16.7721062133966,3.90420860559261e-63,2.38463559763811e-61,"MCRS1","microspherule protein 1","ENSG00000187778"
"25766",991.326887486331,0.625818095433056,0.0663162794503399,9.43686980964744,3.8408178463548e-21,5.86479353801791e-20,"PRPF40B","pre-mRNA processing factor 40 homolog B","ENSG00000110844"
"91010",2445.92084854758,0.433736591776806,0.0409580152387094,10.58978539973,3.32352903846867e-26,6.27350900075434e-25,"FMNL3","formin like 3","ENSG00000161791"
"7009",19799.472360386,0.518811112684449,0.0239988386910519,21.6181757527247,1.21172981731377e-103,1.70687291391361e-101,"TMBIM6","transmembrane BAX inhibitor motif containing 6","ENSG00000139644"
"57701",2634.38027889537,0.550974165393758,0.0414493394369243,13.2927128122803,2.55156763354072e-40,8.3343813514117e-39,"NCKAP5L","NCK associated protein 5 like","ENSG00000167566"
"100286844",146.358437799963,0.568721132379606,0.148538088265166,3.82878990178155,0.000128774879467364,0.000520317001332996,"BCDIN3D-AS1","BCDIN3D antisense RNA 1","ENSG00000258057"
"144233",260.390955451854,0.525258729591297,0.111281970560961,4.72007034871436,2.35763091976239e-06,1.23057632398344e-05,"BCDIN3D","BCDIN3 domain containing RNA methyltransferase","ENSG00000186666"
"23017",94.6201957652333,2.07444371151969,0.214545266760318,9.66902576246149,4.08245777720871e-22,6.47960798469929e-21,"FAIM2","Fas apoptotic inhibitory molecule 2","ENSG00000135472"
"29127",4970.60866280472,0.466990601121565,0.0333096028046252,14.0196988796492,1.18114750601067e-44,4.42940141272355e-43,"RACGAP1","Rac GTPase activating protein 1","ENSG00000161800"
"41",1073.19399073955,0.192624470839336,0.06194907602601,3.10940022347484,0.00187467590011914,0.00614209121047903,"ASIC1","acid sensing ion channel subunit 1","ENSG00000110881"
